#OTU ID	0315N.HogbackBog	0279D.FishHookMarsh	0266D.HarborSprings	MA139.HuronSB2	MA120.HuronSB2	0280N.FishHookMarsh	0306D.GorgeLoc1	0224G.Crooked	0267D.QuandtSoil	0309N.GorgeArea2	0276N.NorthLake	0305N.GorgeLoc1	0322G.BryantBog	0283D2.Gosling	MA58.LakeErieWLE2	Fj.Tromso	0339V.BirdShoal	0338V.BirdShoal	0334U.PescaderoVent	69M.Arctic	69S.MarineSurface	0316G.DouglasLake	0302G.LilePond	0324Q.BryantBog.520	0323G.Lancaster	0255G.PointHole3m	0271G.BruinLake	0175G.NorthLake	MA140.Huron.SB14	0330S.HebronSwale	MA135.WoodlandLake	0275D.NorthLake	0281D.CranePond	0324S.BryantBog.T	0321P.BryantBog	0325S.BryantBog	MA138.FordLake	0344S0.CapeLookout	0344S1.CapeLookout	0242G.BurtLakefar	0294D.Gosling	0320D.BryantBog	0314N.HogbackBog	KLL5.ArbSoil	KLL4.HerbFil	KLL1.GosSed	0304P.SmithsFen	0278N.BruinLake	KLL6.HuronSink	KLL2.GosFil	0326G.SmithsFen	MA121.LakeErieWLE4	MA119.LakeErieWLE2	0196G.WoodlandLake	0238G.SmithFenInlet	KLL7.Barton	0274G.Gosling	0273G.CranePond	0286G.Appleton	0290D.Bishop	0285G2.Bishop	0335T.PescaderoVentZ	0277D.Bruin	0324G.BryantBog.0805	0343X.DukeMarineLab	0336U.PescaderoVent	0239G.SmithsFenInlet	0293N.Appleton	0317N.MudLakeBog	I3.IceCore	0284N2.Gosling	0298D.Whitemore	0303P.SmithFen	0292D2.Appleton	0269D.KrausCourt	0296D.Woodland	0318P.MudLakeBog	0270G.NorthLake	0301D.LilePond	KLL3.Rozella	Total	taxonomy
denovo1895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	Root; k__Eukaryota; p__Environmental_samples; c__Uncultured_eukaryote; g__Environmental_samples; s__Uncultured_eukaryote
denovo1897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	Root; k__Eukaryota; p__Environmental_samples; c__Uncultured_eukaryote; g__Environmental_samples; s__Uncultured_eukaryote
denovo1898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	Root; k__Eukaryota; p__Environmental_samples; c__Uncultured_eukaryote; g__Environmental_samples; s__Uncultured_eukaryote
denovo1900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	Root; k__Eukaryota; p__Environmental_samples; c__Uncultured_eukaryote; g__Environmental_samples; s__Uncultured_eukaryote
denovo1904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	Root; k__Eukaryota; p__Environmental_samples; c__Uncultured_eukaryote; g__Environmental_samples; s__Uncultured_eukaryote
denovo1906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	Root; k__Eukaryota; p__Environmental_samples; c__Uncultured_eukaryote; g__Environmental_samples; s__Uncultured_eukaryote
denovo1910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	Root; k__Eukaryota; p__Environmental_samples; c__Uncultured_eukaryote; g__Environmental_samples; s__Uncultured_eukaryote
denovo1918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	Root; k__Eukaryota; p__Environmental_samples; c__Uncultured_eukaryote; g__Environmental_samples; s__Uncultured_eukaryote
denovo1948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	Root; k__Eukaryota; p__Environmental_samples; c__Uncultured_eukaryote; g__Environmental_samples; s__Uncultured_eukaryote
denovo1955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	Root; k__Eukaryota; p__Environmental_samples; c__Uncultured_eukaryote; g__Environmental_samples; s__Uncultured_eukaryote
denovo1957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	Root; k__Eukaryota; p__Environmental_samples; c__Uncultured_eukaryote; g__Environmental_samples; s__Uncultured_eukaryote
denovo1966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	Root; k__Eukaryota; p__Environmental_samples; c__Uncultured_eukaryote; g__Environmental_samples; s__Uncultured_eukaryote
denovo1979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	Root; k__Eukaryota; p__Environmental_samples; c__Uncultured_eukaryote; g__Environmental_samples; s__Uncultured_eukaryote
denovo1989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	Root; k__Eukaryota; p__Environmental_samples; c__Uncultured_eukaryote; g__Environmental_samples; s__Uncultured_eukaryote
denovo1990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	Root; k__Eukaryota; p__Environmental_samples; c__Uncultured_eukaryote; g__Environmental_samples; s__Uncultured_eukaryote
denovo1992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	Root; k__Eukaryota; p__Environmental_samples; c__Uncultured_eukaryote; g__Environmental_samples; s__Uncultured_eukaryote
denovo1993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	Root; k__Eukaryota; p__Environmental_samples; c__Uncultured_eukaryote; g__Environmental_samples; s__Uncultured_eukaryote
denovo2005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	Root; k__Eukaryota; p__Environmental_samples; c__Uncultured_eukaryote; g__Environmental_samples; s__Uncultured_eukaryote
denovo2007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	Root; k__Eukaryota; p__Environmental_samples; c__Uncultured_eukaryote; g__Environmental_samples; s__Uncultured_eukaryote
denovo2009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	Root; k__Eukaryota; p__Environmental_samples; c__Uncultured_eukaryote; g__Environmental_samples; s__Uncultured_eukaryote
denovo201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	Root; k__Eukaryota; p__Environmental_samples; c__Uncultured_eukaryote; g__Environmental_samples; s__Uncultured_eukaryote
denovo2013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	Root; k__Eukaryota; p__Environmental_samples; c__Uncultured_eukaryote; g__Environmental_samples; s__Uncultured_eukaryote
denovo2027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	Root; k__Eukaryota; p__Environmental_samples; c__Uncultured_eukaryote; g__Environmental_samples; s__Uncultured_eukaryote
denovo2029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	Root; k__Eukaryota; p__Environmental_samples; c__Uncultured_eukaryote; g__Environmental_samples; s__Uncultured_eukaryote
denovo206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	Root; k__Eukaryota; p__Environmental_samples; c__Uncultured_eukaryote; g__Environmental_samples; s__Uncultured_eukaryote
denovo2166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	Root; k__Eukaryota; p__Environmental_samples; c__Uncultured_eukaryote; g__Environmental_samples; s__Uncultured_eukaryote
denovo2171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	Root; k__Eukaryota; p__Environmental_samples; c__Uncultured_eukaryote; g__Environmental_samples; s__Uncultured_eukaryote
denovo221	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	Root; k__Eukaryota; p__Environmental_samples; c__Uncultured_eukaryote; g__Environmental_samples; s__Uncultured_eukaryote
denovo2241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	Root; k__Eukaryota; p__Environmental_samples; c__Uncultured_eukaryote; g__Environmental_samples; s__Uncultured_eukaryote
denovo2243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	Root; k__Eukaryota; p__Environmental_samples; c__Uncultured_eukaryote; g__Environmental_samples; s__Uncultured_eukaryote
denovo2250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	Root; k__Eukaryota; p__Environmental_samples; c__Uncultured_eukaryote; g__Environmental_samples; s__Uncultured_eukaryote
denovo2257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	Root; k__Eukaryota; p__Environmental_samples; c__Uncultured_eukaryote; g__Environmental_samples; s__Uncultured_eukaryote
denovo233	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	Root; k__Eukaryota; p__Environmental_samples; c__Uncultured_eukaryote; g__Environmental_samples; s__Uncultured_eukaryote
denovo242	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	Root; k__Eukaryota; p__Environmental_samples; c__Uncultured_eukaryote; g__Environmental_samples; s__Uncultured_eukaryote
denovo2480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	Root; k__Eukaryota; p__Environmental_samples; c__Uncultured_eukaryote; g__Environmental_samples; s__Uncultured_eukaryote
denovo2484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	13	Root; k__Eukaryota; p__Environmental_samples; c__Uncultured_eukaryote; g__Environmental_samples; s__Uncultured_eukaryote
denovo2489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	Root; k__Eukaryota; p__Environmental_samples; c__Uncultured_eukaryote; g__Environmental_samples; s__Uncultured_eukaryote
denovo2492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	Root; k__Eukaryota; p__Environmental_samples; c__Uncultured_eukaryote; g__Environmental_samples; s__Uncultured_eukaryote
denovo2497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	Root; k__Eukaryota; p__Environmental_samples; c__Uncultured_eukaryote; g__Environmental_samples; s__Uncultured_eukaryote
denovo2506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	Root; k__Eukaryota; p__Environmental_samples; c__Uncultured_eukaryote; g__Environmental_samples; s__Uncultured_eukaryote
denovo2507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	Root; k__Eukaryota; p__Environmental_samples; c__Uncultured_eukaryote; g__Environmental_samples; s__Uncultured_eukaryote
denovo2512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	Root; k__Eukaryota; p__Environmental_samples; c__Uncultured_eukaryote; g__Environmental_samples; s__Uncultured_eukaryote
denovo2525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	Root; k__Eukaryota; p__Environmental_samples; c__Uncultured_eukaryote; g__Environmental_samples; s__Uncultured_eukaryote
denovo2539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	Root; k__Eukaryota; p__Environmental_samples; c__Uncultured_eukaryote; g__Environmental_samples; s__Uncultured_eukaryote
denovo2548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	Root; k__Eukaryota; p__Environmental_samples; c__Uncultured_eukaryote; g__Environmental_samples; s__Uncultured_eukaryote
denovo2554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	Root; k__Eukaryota; p__Environmental_samples; c__Uncultured_eukaryote; g__Environmental_samples; s__Uncultured_eukaryote
denovo2566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	Root; k__Eukaryota; p__Environmental_samples; c__Uncultured_eukaryote; g__Environmental_samples; s__Uncultured_eukaryote
denovo257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	Root; k__Eukaryota; p__Environmental_samples; c__Uncultured_eukaryote; g__Environmental_samples; s__Uncultured_eukaryote
denovo2709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	Root; k__Eukaryota; p__Environmental_samples; c__Uncultured_eukaryote; g__Environmental_samples; s__Uncultured_eukaryote
denovo276	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	5	Root; k__Eukaryota; p__Environmental_samples; c__Uncultured_eukaryote; g__Environmental_samples; s__Uncultured_eukaryote
denovo2760	0	0	0	1	206	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	477	Root; k__Eukaryota; p__Environmental_samples; c__Uncultured_eukaryote; g__Environmental_samples; s__Uncultured_eukaryote
denovo280	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	3	Root; k__Eukaryota; p__Environmental_samples; c__Uncultured_eukaryote; g__Environmental_samples; s__Uncultured_eukaryote
denovo2801	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	Root; k__Eukaryota; p__Environmental_samples; c__Uncultured_eukaryote; g__Environmental_samples; s__Uncultured_eukaryote
denovo2811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	Root; k__Eukaryota; p__Environmental_samples; c__Uncultured_eukaryote; g__Environmental_samples; s__Uncultured_eukaryote
denovo283	0	0	0	0	0	0	2	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	1	2	0	0	0	0	17	Root; k__Eukaryota; p__Environmental_samples; c__Uncultured_eukaryote; g__Environmental_samples; s__Uncultured_eukaryote
denovo2868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	Root; k__Eukaryota; p__Environmental_samples; c__Uncultured_eukaryote; g__Environmental_samples; s__Uncultured_eukaryote
denovo2872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	Root; k__Eukaryota; p__Environmental_samples; c__Uncultured_eukaryote; g__Environmental_samples; s__Uncultured_eukaryote
